Auction Title ,Auction ID,Department ,Close Date ,Winning Bid ,CC Fee,Fee Percent,Auction Fee Subtotal,Auction Fee Total,Pay Status ,Paid Date ,Asset #,Inventory ID,Decal /Vehicle ID,VTR Number,Receipt Number ,Cap,Expenses,Net Sales,Fund,Business Unit
"Dell 19"" Flat Screen Monitor",80805,JUVENILE COURT,2/27/2014,$27.00 ,$0.00 ,0.23,$6.21 ,$6.21 ,Successful,3/13/2014,,75523,,,Cashiers Check,"$3,000 ",$0.00 ,$20.79 ,General Fund,0
"Dell 17"" Flat Screen Monitor",80806,JUVENILE COURT,2/27/2014,$19.00 ,$0.00 ,0.23,$4.37 ,$4.37 ,Successful,3/13/2014,,74508,,,Cashiers Check,"$3,000 ",$0.00 ,$14.63 ,General Fund,0
13 Paper Trays,80807,ELECTION COMMISSION,2/27/2014,$1.00 ,$0.02 ,0.23,$0.23 ,$0.23 ,Successful,3/5/2014,,75640,,,3607786479,"$3,000 ",$0.00 ,$0.77 ,General Fund,0
Metal Credenza,80808,TENNESSEE STATE FAIR,2/27/2014,$23.00 ,$0.53 ,0.23,$5.29 ,$5.29 ,Successful,3/3/2014,,SF-76751,,,3607593393,"$3,000 ",$0.00 ,$17.71 ,Enterprise,0
Anets Grease Filter,80809,TENNESSEE STATE FAIR,2/27/2014,$53.00 ,$1.22 ,0.23,$12.19 ,$12.19 ,Successful,3/13/2014,,SF-76728,,,3608477092,"$3,000 ",$0.00 ,$40.81 ,Enterprise,0
Hobart Meat Slice w/Work Table,80810,NASHVILLE CONVENTION CTR,2/27/2014,$792.00 ,$18.22 ,0.23,$182.16 ,$182.16 ,Successful,3/13/2014,,NCC-77411,,,3608477112,"$3,000 ",$0.00 ,$609.84 ,Enterprise,0
Blodgett Oven,80826,SCHOOL BOARD WAREHOUSE,2/27/2014,$347.00 ,$0.00 ,0.23,$79.81 ,$79.81 ,Successful,3/24/2014,,SBS-6286,,,Money Order,"$3,000 ",$0.00 ,$267.19 ,Enterprise,0
Beverage Air Milk Cooler,80827,SCHOOL BOARD WAREHOUSE,2/27/2014,$73.69 ,$1.69 ,0.23,$16.95 ,$16.95 ,Successful,2/27/2014,,SBS-6285,,,3607271719,"$3,000 ",$0.00 ,$56.74 ,Enterprise,0
Hobart 60 qt Mixer,80828,SCHOOL BOARD WAREHOUSE,2/27/2014,"$1,782.00 ",$0.00 ,0.23,$409.86 ,$409.86 ,Successful,3/5/2014,,SBS-6284,,,Cashiers Check,"$3,000 ",$0.00 ,"$1,372.14 ",Enterprise,0
South Bend Double Oven,80829,SCHOOL BOARD WAREHOUSE,2/27/2014,$311.00 ,$7.15 ,0.23,$71.53 ,$71.53 ,Successful,3/3/2014,,SBS-6255,,,3607619250,"$3,000 ",$0.00 ,$239.47 ,Enterprise,0
Cres-Cor Warmer,80830,SCHOOL BOARD WAREHOUSE,2/27/2014,$130.00 ,$2.99 ,0.23,$29.90 ,$29.90 ,Successful,3/3/2014,,SBS-6272,,,3607619540,"$3,000 ",$0.00 ,$100.10 ,Enterprise,0
Cres-Cor Warmer,80831,SCHOOL BOARD WAREHOUSE,2/27/2014,$130.00 ,$0.00 ,0.23,$29.90 ,$29.90 ,Successful,3/5/2014,,SBS-6271,,,Cashiers Check,"$3,000 ",$0.00 ,$100.10 ,Enterprise,0
'True' Milk Cooler,80832,SCHOOL BOARD WAREHOUSE,2/27/2014,$103.00 ,$2.37 ,0.23,$23.69 ,$23.69 ,Successful,3/4/2014,,SBS-6278,,,3607743554,"$3,000 ",$0.00 ,$79.31 ,Enterprise,0
2000 Chevrolet Astro Van,80833,MDHA,2/27/2014,"$2,800.00 ",$0.00 ,0.23,$644.00 ,$644.00 ,Successful,3/17/2014,,,MDHA-8,,Cashiers Check,"$3,000 ",$0.00 ,"$2,156.00 ",Enterprise,0
IT Rack,80856,SURPLUS WAREHOUSE,3/3/2014,$20.15 ,$0.46 ,0.23,$4.63 ,$4.63 ,Successful,3/4/2014,,78144,,,3607690485,"$3,000 ",$0.00 ,$15.51 ,General Fund,0
Quincy Air Compressor,80857,HEALTH,3/3/2014,$410.00 ,$9.43 ,0.23,$94.30 ,$94.30 ,Successful,3/6/2014,,77896,,,3607873672,"$3,000 ",$0.00 ,$315.70 ,General Fund,0
Clarke Floor Machine,80858,HEALTH,3/3/2014,$274.88 ,$6.32 ,0.23,$63.22 ,$63.22 ,Successful,3/4/2014,,77897,,,3607682513,"$3,000 ",$0.00 ,$211.65 ,General Fund,0
File Cabinet,80859,HEALTH,3/3/2014,$16.00 ,$0.37 ,0.23,$3.68 ,$3.68 ,Successful,3/13/2014,,77697,,,3608473806,"$3,000 ",$0.00 ,$12.32 ,General Fund,0
'Super Striper' Parking Lot Striper,80868,HEALTH,3/4/2014,$22.50 ,$0.52 ,0.23,$5.17 ,$5.17 ,Successful,3/4/2014,,77901A,,,3607725335,"$3,000 ",$0.00 ,$17.32 ,General Fund,0
'Super Striper' Parking Lot Striper,80869,HEALTH,3/4/2014,$25.32 ,$0.58 ,0.23,$5.82 ,$5.82 ,Successful,3/4/2014,,77901B,,,3607725688,"$3,000 ",$0.00 ,$19.49 ,General Fund,0
Deep Fryer,80878,TENNESSEE STATE FAIR,3/5/2014,$105.09 ,$2.42 ,0.23,$24.17 ,$24.17 ,Successful,3/6/2014,,SF-7767,,,3607909455,"$3,000 ",$0.00 ,$80.91 ,Enterprise,0
Pizza/Pretzel Oven,80879,TENNESSEE STATE FAIR,3/5/2014,$52.00 ,$1.20 ,0.23,$11.96 ,$11.96 ,Successful,3/25/2014,,SF-77674,,,3609507188,"$3,000 ",$0.00 ,$40.04 ,Enterprise,0
Pizza/Pretzel Oven,80880,TENNESSEE STATE FAIR,3/5/2014,$68.00 ,$1.56 ,0.23,$15.64 ,$15.64 ,Successful,3/25/2014,,SF-77666,,,3609507200,"$3,000 ",$0.00 ,$52.36 ,Enterprise,0
Brandt 8643 Money Counter,80881,TENNESSEE STATE FAIR,3/5/2014,$47.00 ,$1.08 ,0.23,$10.81 ,$10.81 ,Successful,3/6/2014,,SF-77664,,,3607905818,"$3,000 ",$0.00 ,$36.19 ,Enterprise,0
Hot Dog Roller,80882,TENNESSEE STATE FAIR,3/5/2014,$126.01 ,$2.90 ,0.23,$28.98 ,$28.98 ,Successful,3/10/2014,,SF-77679,,,3608195871,"$3,000 ",$0.00 ,$97.02 ,Enterprise,0
Gemini Coffee Maker,80883,TENNESSEE STATE FAIR,3/5/2014,$16.55 ,$0.00 ,0.23,$3.80 ,$3.80 ,Successful,3/24/2014,,SF-77676,,,Money Order,"$3,000 ",$0.00 ,$12.74 ,Enterprise,0
Bunn Coffee Maker,80884,TENNESSEE STATE FAIR,3/5/2014,$57.00 ,$1.31 ,0.23,$13.11 ,$13.11 ,Successful,3/5/2014,,SF-77671,,,3607860476,"$3,000 ",$0.00 ,$43.89 ,Enterprise,0
Bunn Coffee Maker,80885,TENNESSEE STATE FAIR,3/5/2014,$62.00 ,$0.00 ,0.23,$14.26 ,$14.26 ,Successful,3/24/2014,,SF-77673,,,Money Order,"$3,000 ",$0.00 ,$47.74 ,Enterprise,0
AMW Coffee Maker,80886,TENNESSEE STATE FAIR,3/5/2014,$57.00 ,$0.00 ,0.23,$13.11 ,$13.11 ,Successful,3/6/2014,,SF-77668,,,Cashiers Check,"$3,000 ",$0.00 ,$43.89 ,Enterprise,0
Peavey Stereo Equipment,80887,TENNESSEE STATE FAIR,3/5/2014,$22.56 ,$0.52 ,0.23,$5.18 ,$5.18 ,Successful,3/10/2014,,"SF-77654, SF-77655",,,3608147445,"$3,000 ",$0.00 ,$17.37 ,Enterprise,0
Meiko Dish Washer,80888,TENNESSEE STATE FAIR,3/5/2014,$419.00 ,$9.64 ,0.23,$96.37 ,$96.37 ,Successful,3/13/2014,,SF-77681,,,3608477123,"$3,000 ",$0.00 ,$322.63 ,Enterprise,0
Steam Well,80889,TENNESSEE STATE FAIR,3/5/2014,$11.49 ,$0.26 ,0.23,$2.64 ,$2.64 ,Successful,3/9/2014,,SF-77667,,,3608130555,"$3,000 ",$0.00 ,$8.84 ,Enterprise,0
Heat Lamp,80890,TENNESSEE STATE FAIR,3/5/2014,$60.00 ,$1.38 ,0.23,$13.80 ,$13.80 ,Successful,3/13/2014,,SF-77675,,,3608477138,"$3,000 ",$0.00 ,$46.20 ,Enterprise,0
Hatco Food Warmer,80891,TENNESSEE STATE FAIR,3/5/2014,$201.99 ,$0.00 ,0.23,$46.45 ,$46.45 ,Successful,3/24/2014,,SF-77678,,,Money Order,"$3,000 ",$0.00 ,$155.53 ,Enterprise,0
Curtis Hot Chocolate Machine,80892,TENNESSEE STATE FAIR,3/5/2014,$106.99 ,$2.46 ,0.23,$24.60 ,$24.60 ,Successful,3/6/2014,,SF-77670,,,3607905831,"$3,000 ",$0.00 ,$82.38 ,Enterprise,0
Restaurant Equipment,80893,TENNESSEE STATE FAIR,3/5/2014,$53.00 ,$1.22 ,0.23,$12.19 ,$12.19 ,Successful,3/9/2014,,"SF-77147, SF-77680",,,3608130646,"$3,000 ",$0.00 ,$40.81 ,Enterprise,0
3 Fans,80894,HEALTH,3/5/2014,$27.01 ,$0.62 ,0.23,$6.21 ,$6.21 ,Successful,3/19/2014,,"77903, 77906, 77908",,,3608941455,"$3,000 ",$0.00 ,$20.79 ,General Fund,0
3 Fans,80895,HEALTH,3/5/2014,$34.00 ,$0.78 ,0.23,$7.82 ,$7.82 ,Successful,3/19/2014,,"77904, 77905, 77907",,,3608941484,"$3,000 ",$0.00 ,$26.18 ,General Fund,0
Paragon Electric Kiln,80896,PARKS,3/5/2014,$175.02 ,$4.03 ,0.23,$40.25 ,$40.25 ,Successful,3/13/2014,,77313,,,3608466429,"$3,000 ",$0.00 ,$134.76 ,General Fund,0
Skutt Electric Kiln,80897,PARKS,3/5/2014,$88.01 ,$2.02 ,0.23,$20.24 ,$20.24 ,Successful,3/13/2014,,77314,,,3608466445,"$3,000 ",$0.00 ,$67.76 ,General Fund,0
Radios & Cables,80898,RADIO COMMUNICATIONS,3/4/2014,$210.02 ,$4.83 ,0.23,$48.30 ,$48.30 ,Successful,3/4/2014,,"RC-77890, RC-77891",,,3607764656,"$3,000 ",$0.00 ,$161.71 ,Enterprise,0
Battery Chargers,80899,RADIO COMMUNICATIONS,3/4/2014,$385.55 ,$8.87 ,0.23,$88.67 ,$88.67 ,Successful,3/6/2014,,RC-77889,,,3607904166,"$3,000 ",$0.00 ,$296.87 ,Enterprise,0
Radios,80900,RADIO COMMUNICATIONS,3/4/2014,"$1,036.00 ",$23.83 ,0.23,$238.28 ,$238.28 ,Successful,3/4/2014,,RC-77888,,,3607764660,"$3,000 ",$0.00 ,$797.72 ,Enterprise,0
Radio Equipment,80901,RADIO COMMUNICATIONS,3/4/2014,$270.55 ,$6.22 ,0.23,$62.22 ,$62.22 ,Successful,3/4/2014,,RC-77892,,,3607764662,"$3,000 ",$0.00 ,$208.32 ,Enterprise,0
Dell Laptop w/Bag,80902,ECD COMMUNICATIONS,3/4/2014,$72.69 ,$1.67 ,0.23,$16.71 ,$16.71 ,Successful,3/6/2014,,ECD-71175,,,3607895478,"$3,000 ",$0.00 ,$55.97 ,Enterprise,0
Dell Laptop,80903,ITS,3/4/2014,$51.69 ,$1.19 ,0.23,$11.88 ,$11.88 ,Successful,3/5/2014,,75976,,,3607860478,"$3,000 ",$0.00 ,$39.80 ,General Fund,0
Dell Laptop,80904,ITS,3/4/2014,$45.21 ,$1.04 ,0.23,$10.39 ,$10.39 ,Successful,3/6/2014,,71619,,,3607895512,"$3,000 ",$0.00 ,$34.81 ,General Fund,0
Dell Laptop,80905,ITS,3/4/2014,$45.00 ,$0.00 ,0.23,$10.35 ,$10.35 ,Successful,3/19/2014,,75974,,,Money Order,"$3,000 ",$0.00 ,$34.65 ,General Fund,0
Dell Laptop,80906,ITS,3/4/2014,$32.00 ,$0.74 ,0.23,$7.36 ,$7.36 ,Successful,3/4/2014,,75973,,,3607715847,"$3,000 ",$0.00 ,$24.64 ,General Fund,0
Dell Laptop,80907,ITS,3/4/2014,$36.11 ,$0.83 ,0.23,$8.30 ,$8.30 ,Successful,3/5/2014,,75971,,,3607860484,"$3,000 ",$0.00 ,$27.80 ,General Fund,0
Dell Laptop w/Bag,80908,ITS,3/4/2014,$32.00 ,$0.74 ,0.23,$7.36 ,$7.36 ,Successful,3/5/2014,,70053,,,3607828151,"$3,000 ",$0.00 ,$24.64 ,General Fund,0
Dell Laptop,80911,ITS,3/4/2014,$32.00 ,$0.74 ,0.23,$7.36 ,$7.36 ,Successful,3/5/2014,,70104,,,3607828184,"$3,000 ",$0.00 ,$24.64 ,General Fund,0
Dell Laptop,80913,ITS,3/4/2014,$30.00 ,$0.69 ,0.23,$6.90 ,$6.90 ,Successful,3/10/2014,,70109,,,3608170503,"$3,000 ",$0.00 ,$23.10 ,General Fund,0
Hobart 512 TMS Slicer,80925,SCHOOL BOARD WAREHOUSE,3/5/2014,$342.00 ,$7.87 ,0.23,$78.66 ,$78.66 ,Successful,3/5/2014,,SBS-6204A,,,3607825538,"$3,000 ",$0.00 ,$263.34 ,Enterprise,0
Road Master 18-Speed Bicycle,80926,GENERAL SERVICES,3/5/2014,$6.00 ,$0.14 ,0.23,$1.38 ,$1.38 ,Successful,3/11/2014,,75509,,,3608282550,"$3,000 ",$0.00 ,$4.62 ,General Fund,0
5 Record Players,80927,METRO ACTION,3/5/2014,$50.75 ,$1.17 ,0.23,$11.67 ,$11.67 ,Successful,3/5/2014,,"MAC-74199, MAC-74196, MAC-74197, MAC-74198, MAC-74195",,,3607809302,"$3,000 ",$0.00 ,$39.07 ,Enterprise,0
Color Point Commercial Refrigerator,80928,SCHOOL BOARD WAREHOUSE,3/6/2014,$64.23 ,$1.48 ,0.23,$14.77 ,$14.77 ,Successful,3/10/2014,,SBS-6280,,,3608193200,"$3,000 ",$0.00 ,$49.45 ,Enterprise,0
Color Point Commercial Refrigerator,80929,SCHOOL BOARD WAREHOUSE,3/6/2014,$22.62 ,$0.52 ,0.23,$5.20 ,$5.20 ,Successful,3/10/2014,,SBS-6279,,,3608193225,"$3,000 ",$0.00 ,$17.41 ,Enterprise,0
Color Point Portable Work Counter,80930,SCHOOL BOARD WAREHOUSE,3/6/2014,$180.00 ,$4.14 ,0.23,$41.40 ,$41.40 ,Successful,3/6/2014,,SBS-6281,,,3607901308,"$3,000 ",$0.00 ,$138.60 ,Enterprise,0
Laptop Cart,80931,SCHOOL BOARD WAREHOUSE,3/6/2014,$52.00 ,$1.20 ,0.23,$11.96 ,$11.96 ,Successful,3/7/2014,,SBS-6287A,,,3607995828,"$3,000 ",$0.00 ,$40.04 ,Enterprise,0
Laptop Cart,80932,SCHOOL BOARD WAREHOUSE,3/6/2014,$27.00 ,$0.62 ,0.23,$6.21 ,$6.21 ,Successful,3/7/2014,,SBS-6287B,,,3607995481,"$3,000 ",$0.00 ,$20.79 ,Enterprise,0
GE Refrigerator,80933,SCHOOL BOARD WAREHOUSE,3/6/2014,$11.00 ,$0.00 ,0.23,$2.53 ,$2.53 ,Successful,3/6/2014,,SBS-6295,,,Cashiers Check,"$3,000 ",$0.00 ,$8.47 ,Enterprise,0
Kodak Micro Filmer,80934,SCHOOL BOARD WAREHOUSE,3/6/2014,$1.00 ,$0.00 ,0.23,$0.23 ,$0.23 ,Successful,4/3/2014,,SBS-6294,,,Cashiers Check,"$3,000 ",$0.00 ,$0.77 ,Enterprise,0
Baldwin Upright Piano,80935,SCHOOL BOARD WAREHOUSE,3/6/2014,$52.00 ,$1.20 ,0.23,$11.96 ,$11.96 ,Successful,3/10/2014,,SBS-6283,,,3608170208,"$3,000 ",$0.00 ,$40.04 ,Enterprise,0
Poster Board,80936,SCHOOL BOARD WAREHOUSE,3/6/2014,$91.00 ,$2.09 ,0.23,$20.93 ,$20.93 ,Successful,3/20/2014,,SBS-5643N,,,3609077393,"$3,000 ",$0.00 ,$70.07 ,Enterprise,0
Poster Board,80937,SCHOOL BOARD WAREHOUSE,3/6/2014,$46.01 ,$1.06 ,0.23,$10.58 ,$10.58 ,Successful,3/10/2014,,SBS-5643O,,,3608148357,"$3,000 ",$0.00 ,$35.42 ,Enterprise,0
Poster Board,80938,SCHOOL BOARD WAREHOUSE,3/6/2014,$92.00 ,$2.12 ,0.23,$21.16 ,$21.16 ,Successful,3/10/2014,,SBS-5643P,,,3608161799,"$3,000 ",$0.00 ,$70.84 ,Enterprise,0
Victory Freezer,80939,SCHOOL BOARD WAREHOUSE,3/6/2014,$288.00 ,$0.00 ,0.23,$66.24 ,$66.24 ,Successful,3/12/2014,,SBS-6299,,,Cashiers Check,"$3,000 ",$0.00 ,$221.76 ,Enterprise,0
Beverage-Air Milk Cooler,80940,SCHOOL BOARD WAREHOUSE,3/6/2014,$100.83 ,$2.32 ,0.23,$23.19 ,$23.19 ,Successful,3/6/2014,,SBS-6298,,,3607895416,"$3,000 ",$0.00 ,$77.63 ,Enterprise,0
"Panasonic 20"" TV/VCR Combo w/Cart",80941,SCHOOL BOARD WAREHOUSE,3/6/2014,$20.00 ,$0.46 ,0.23,$4.60 ,$4.60 ,Successful,3/20/2014,,SBS-6296,,,3609085772,"$3,000 ",$0.00 ,$15.40 ,Enterprise,0
"RCA 27"" Television",80942,SCHOOL BOARD WAREHOUSE,3/6/2014,$2.51 ,$0.06 ,0.23,$0.57 ,$0.57 ,Successful,3/10/2014,,SBS-6274A,,,3608193247,"$3,000 ",$0.00 ,$1.93 ,Enterprise,0
Wilson AV Cart,80943,SCHOOL BOARD WAREHOUSE,3/6/2014,$24.00 ,$0.55 ,0.23,$5.52 ,$5.52 ,Successful,3/6/2014,,SBS-6274B,,,3607918222,"$3,000 ",$0.00 ,$18.48 ,Enterprise,0
Makita Tool Bag,80944,SCHOOL BOARD WAREHOUSE,3/6/2014,$12.00 ,$0.28 ,0.23,$2.76 ,$2.76 ,Successful,3/11/2014,,SBS-6290,,,3608281021,"$3,000 ",$0.00 ,$9.24 ,Enterprise,0
Makita Hammer Drill,80945,SCHOOL BOARD WAREHOUSE,3/6/2014,$85.00 ,$1.96 ,0.23,$19.55 ,$19.55 ,Successful,4/3/2014,,SBS-6290B,,,3610343048,"$3,000 ",$0.00 ,$65.45 ,Enterprise,0
Makita 18v Impact Driver,80948,SCHOOL BOARD WAREHOUSE,3/6/2014,$46.00 ,$1.06 ,0.23,$10.58 ,$10.58 ,Successful,3/6/2014,,SBS-6290E,,,3607941163,"$3,000 ",$0.00 ,$35.42 ,Enterprise,0
DeWalt Drill/Impact Driver w/Charger,80949,SCHOOL BOARD WAREHOUSE,3/6/2014,$108.00 ,$2.48 ,0.23,$24.84 ,$24.84 ,Successful,3/11/2014,,SBS-6290F,,,3608291710,"$3,000 ",$0.00 ,$83.16 ,Enterprise,0
Round Table,80950,SCHOOL BOARD WAREHOUSE,3/6/2014,$8.15 ,$0.19 ,0.23,$1.87 ,$1.87 ,Successful,3/11/2014,,SBS-6297A,,,3608257521,"$3,000 ",$0.00 ,$6.27 ,Enterprise,0
Round Table,80951,SCHOOL BOARD WAREHOUSE,3/6/2014,$6.45 ,$0.15 ,0.23,$1.48 ,$1.48 ,Successful,3/11/2014,,SBS-6297B,,,3608257535,"$3,000 ",$0.00 ,$4.96 ,Enterprise,0
Round Table,80952,SCHOOL BOARD WAREHOUSE,3/6/2014,$7.60 ,$0.17 ,0.23,$1.74 ,$1.74 ,Successful,3/11/2014,,SBS-6297C,,,3608257565,"$3,000 ",$0.00 ,$5.85 ,Enterprise,0
Round Table,80953,SCHOOL BOARD WAREHOUSE,3/6/2014,$8.56 ,$0.00 ,0.23,$1.96 ,$1.96 ,Successful,3/19/2014,,SBS-6297D,,,Money Order,"$3,000 ",$0.00 ,$6.59 ,Enterprise,0
Metal Shelf,80954,TENNESSEE STATE FAIR,3/10/2014,$13.00 ,$0.30 ,0.23,$2.99 ,$2.99 ,Successful,3/13/2014,,SF-76750,,,3608478714,"$3,000 ",$0.00 ,$10.01 ,Enterprise,0
Metal Shelf,80955,TENNESSEE STATE FAIR,3/10/2014,$9.00 ,$0.21 ,0.23,$2.07 ,$2.07 ,Successful,3/13/2014,,SF-76517,,,3608479189,"$3,000 ",$0.00 ,$6.93 ,Enterprise,0
Metal Rack w/Wheels,80956,TENNESSEE STATE FAIR,3/10/2014,$16.00 ,$0.37 ,0.23,$3.68 ,$3.68 ,Successful,3/12/2014,,SF-76516,,,3608348967,"$3,000 ",$0.00 ,$12.32 ,Enterprise,0
5 Cash Registers,80957,TENNESSEE STATE FAIR,3/10/2014,$14.50 ,$0.33 ,0.23,$3.33 ,$3.33 ,Successful,3/12/2014,,"SF-76496, SF-76497, SF-76498, SF-76499, SF-76500",,,3608376811,"$3,000 ",$0.00 ,$11.16 ,Enterprise,0
Beverage Dispenser,80958,TENNESSEE STATE FAIR,3/10/2014,$6.55 ,$0.15 ,0.23,$1.50 ,$1.50 ,Successful,3/13/2014,,SF-77368,,,3608479211,"$3,000 ",$0.00 ,$5.04 ,Enterprise,0
Office Supplies,80960,FINANCE,3/10/2014,$6.00 ,$0.14 ,0.23,$1.38 ,$1.38 ,Successful,3/13/2014,,"77402, 77405B, 77407, 77408",,,3608479620,"$3,000 ",$0.00 ,$4.62 ,General Fund,0
Office Supplies,80961,PLANNING,3/10/2014,$5.71 ,$0.13 ,0.23,$1.31 ,$1.31 ,Successful,3/13/2014,,"77625, 77629, 77637, 77638, 77639, 77640",,,3608479241,"$3,000 ",$0.00 ,$4.39 ,General Fund,0
Credenza,80962,RADIO COMMUNICATIONS,3/10/2014,$155.01 ,$0.00 ,0.23,$35.65 ,$35.65 ,Successful,3/11/2014,,RC-77895,,,Cashiers Check,"$3,000 ",$0.00 ,$119.35 ,Enterprise,0
Hon File Cabinet,80963,COMMUNITY EDUCATION,3/10/2014,$27.00 ,$0.62 ,0.23,$6.21 ,$6.21 ,Successful,3/13/2014,,76314,,,3608472739,"$3,000 ",$0.00 ,$20.79 ,General Fund,0
Dell Laptop,80964,ITS,3/10/2014,$83.00 ,$1.91 ,0.23,$19.09 ,$19.09 ,Successful,3/16/2014,,77448,,,3608709190,"$3,000 ",$0.00 ,$63.91 ,General Fund,0
Dell Laptop,80965,ITS,3/10/2014,$88.00 ,$2.02 ,0.23,$20.24 ,$20.24 ,Successful,3/10/2014,,77451,,,3608174527,"$3,000 ",$0.00 ,$67.76 ,General Fund,0
Dell Laptop,80966,ITS,3/10/2014,$115.00 ,$2.64 ,0.23,$26.45 ,$26.45 ,Successful,3/12/2014,,77457,,,3608418937,"$3,000 ",$0.00 ,$88.55 ,General Fund,0
Dell Laptop,80967,ITS,3/10/2014,$120.00 ,$2.76 ,0.23,$27.60 ,$27.60 ,Successful,3/11/2014,,77459,,,3608274622,"$3,000 ",$0.00 ,$92.40 ,General Fund,0
Dell Laptop,80968,ITS,3/10/2014,$101.69 ,$2.34 ,0.23,$23.38 ,$23.38 ,Successful,3/18/2014,,77460,,,3608889041,"$3,000 ",$0.00 ,$78.30 ,General Fund,0
Dell Laptop,80970,ITS,3/10/2014,$103.00 ,$0.00 ,0.23,$23.69 ,$23.69 ,Successful,3/13/2014,,77461,,,Cashiers Check,"$3,000 ",$0.00 ,$79.31 ,General Fund,0
Dell Laptop,80971,ITS,3/10/2014,$115.00 ,$0.00 ,0.23,$26.45 ,$26.45 ,Successful,3/13/2014,,77462,,,Cashiers Check,"$3,000 ",$0.00 ,$88.55 ,General Fund,0
Dell Laptop,80972,ITS,3/10/2014,$120.00 ,$2.76 ,0.23,$27.60 ,$27.60 ,Successful,3/11/2014,,77442,,,3608274656,"$3,000 ",$0.00 ,$92.40 ,General Fund,0
Dell Laptop,80973,ITS,3/10/2014,$115.00 ,$2.64 ,0.23,$26.45 ,$26.45 ,Successful,3/10/2014,,77439,,,3608175174,"$3,000 ",$0.00 ,$88.55 ,General Fund,0
Dell Laptop,80974,ITS,3/10/2014,$75.00 ,$1.72 ,0.23,$17.25 ,$17.25 ,Successful,3/12/2014,,77458,,,3608418961,"$3,000 ",$0.00 ,$57.75 ,General Fund,0
Yale Lift,80976,SCHOOL BOARD WAREHOUSE,3/10/2014,$214.01 ,$4.92 ,0.23,$49.22 ,$49.22 ,Successful,3/10/2014,,SBS-6275,,,3608194524,"$3,000 ",$0.00 ,$164.78 ,Enterprise,0
2003 Chevrolet 1500,80980,OFM-WATER SERVICES,3/6/2014,"$5,750.00 ",$0.00 ,0.23,"$1,322.50 ","$1,322.50 ",Successful,3/6/2014,80000523,,31A 4379,,Cashiers Check,"$3,000 ",$0.00 ,"$4,427.50 ",Enterprise,0
2003 Ford E-350,80982,SCHOOL BOARD,3/6/2014,"$1,825.00 ",$41.98 ,0.23,$419.75 ,$419.75 ,Successful,3/6/2014,228596,,M-806,,3607907358,"$3,000 ",$0.00 ,"$1,405.25 ",Enterprise,0
2003 Ford E-350,80983,SCHOOL BOARD,3/6/2014,"$1,246.00 ",$0.00 ,0.23,$286.58 ,$286.58 ,Successful,3/12/2014,228600,,M-808,,Cashiers Check,"$3,000 ",$0.00 ,$959.42 ,Enterprise,0
2003 Chevrolet S-10,80984,SCHOOL BOARD,3/6/2014,"$4,076.00 ",$0.00 ,0.23,$937.48 ,$937.48 ,Successful,3/10/2014,228706,,O-02,,Cashiers Check,"$3,000 ",$0.00 ,"$3,138.52 ",Enterprise,0
Monark Exercise Bike,80985,HEALTH,3/11/2014,$48.50 ,$1.12 ,0.23,$11.15 ,$11.15 ,Successful,3/11/2014,,77912,,,3608271579,"$3,000 ",$0.00 ,$37.34 ,General Fund,0
Hon Metal Storage Cabinet,80987,HEALTH,3/11/2014,$47.00 ,$0.00 ,0.23,$10.81 ,$10.81 ,Successful,3/13/2014,,78064,,,Cashiers Check,"$3,000 ",$0.00 ,$36.19 ,General Fund,0
Table,80988,SURPLUS WAREHOUSE,3/11/2014,$1.00 ,$0.02 ,0.23,$0.23 ,$0.23 ,Successful,3/13/2014,,75621,,,3608479262,"$3,000 ",$0.00 ,$0.77 ,General Fund,0
2 Chairs,80989,JIS,3/11/2014,$26.00 ,$0.60 ,0.23,$5.98 ,$5.98 ,Successful,3/14/2014,,"78140, 78141",,,3608548694,"$3,000 ",$0.00 ,$20.02 ,General Fund,0
Haworth Office Chair,80990,JIS,3/11/2014,$32.01 ,$0.74 ,0.23,$7.36 ,$7.36 ,Successful,3/11/2014,,78137,,,3608281728,"$3,000 ",$0.00 ,$24.64 ,General Fund,0
"Dell 17"" Flat Screen Monitor",80997,STATE TRIAL COURT,3/11/2014,$8.43 ,$0.00 ,0.23,$1.93 ,$1.93 ,Successful,3/13/2014,,78092,,,Cashiers Check,"$3,000 ",$0.00 ,$6.49 ,General Fund,0
"Dell 17"" Flat Screen Monitor",80998,STATE TRIAL COURT,3/11/2014,$16.51 ,$0.00 ,0.23,$3.79 ,$3.79 ,Successful,3/13/2014,,78090,,,Cashiers Check,"$3,000 ",$0.00 ,$12.71 ,General Fund,0
"Dell 17"" Flat Screen Monitor",80999,STATE TRIAL COURT,3/11/2014,$13.51 ,$0.00 ,0.23,$3.10 ,$3.10 ,Successful,3/13/2014,,78091,,,Cashiers Check,"$3,000 ",$0.00 ,$10.40 ,General Fund,0
"Dell 19"" Flat Screen Monitor",81000,STATE TRIAL COURT,3/11/2014,$27.00 ,$0.62 ,0.23,$6.21 ,$6.21 ,Successful,3/18/2014,,78100,,,3608889063,"$3,000 ",$0.00 ,$20.79 ,General Fund,0
"Dell 19"" Flat Screen Monitor",81001,STATE TRIAL COURT,3/11/2014,$27.00 ,$0.62 ,0.23,$6.21 ,$6.21 ,Successful,3/19/2014,,78089,,,3608963155,"$3,000 ",$0.00 ,$20.79 ,General Fund,0
